1	1	1722	430.1	0.228052	0.079524
1	2	1722	424.327	0.306035	0.0758178
1	3	1722	414.911	0.385905	0.0770528
1	4	1722	404.619	0.464111	0.0758669
1	5	1722	354.298	0.54682	0.0798662
1	6	1722	299.517	0.624885	0.0749331
1	7	1722	226.117	0.706309	0.0788751
1	8	1722	182.231	0.790653	0.0813909
1	9	1722	159.794	0.874046	0.0810671
1	10	1722	146.769	0.952912	0.076813
1	11	1722	138.187	1.03582	0.0809379
1	12	1722	132.137	1.11457	0.0769961
1	13	1722	125.71	1.19641	0.0801229
1	14	1722	119.227	1.27914	0.081013
1	15	1722	112.439	1.36114	0.080368
1	16	1722	107.863	1.44358	0.079608
1	17	1722	103.518	1.53047	0.0844588
1	18	1722	97.9248	1.6124	0.0799019
1	19	1722	93.7274	1.69646	0.0822692
1	20	1722	91.1612	1.78022	0.0820432
1	21	1722	89.6432	1.86368	0.0820651
1	22	1722	88.4167	1.94642	0.0812991
1	23	1722	87.1019	2.03218	0.084455
1	24	1722	85.7532	2.11495	0.0812008
1	25	1722	84.5456	2.20023	0.0829911
1	26	1722	83.7145	2.28332	0.0820229
1	27	1722	82.9142	2.36498	0.080524
1	28	1722	82.1026	2.44666	0.0802889
1	29	1722	81.3956	2.53003	0.082139
1	30	1722	81.0321	2.61479	0.0834849
1	31	1722	80.8534	2.69695	0.0808399
1	32	1722	80.7231	2.78258	0.0842841
1	33	1722	80.6423	2.864	0.080282
1	34	1722	80.5903	2.9481	0.082973
1	35	1722	80.5423	3.03243	0.083034
1	36	1722	80.5015	3.11491	0.0815639
1	37	1722	80.4791	3.19663	0.080477
1	38	1722	80.4682	3.28288	0.085356
1	39	1722	80.4632	3.3637	0.0797291
1	40	1722	80.4605	3.44753	0.082962
1	41	1722	80.459	3.53096	0.0823591
1	42	1722	80.4582	3.61487	0.0827692
2	0	3842	79.1357	4.02029	0.38219
2	1	3842	79.1044	4.22145	0.197486
2	2	3842	79.0211	4.42385	0.19927
2	3	3842	78.8476	4.62419	0.195893
2	4	3842	78.6004	4.82478	0.196116
2	5	3842	78.1027	5.02249	0.194903
2	6	3842	77.4407	5.21916	0.192824
2	7	3842	76.7802	5.41988	0.197222
2	8	3842	76.2592	5.61723	0.194898
2	9	3842	75.8516	5.81209	0.192545
2	10	3842	75.5856	6.00755	0.193698
2	11	3842	75.4397	6.20826	0.197896
2	12	3842	75.3841	6.4077	0.196238
2	13	3842	75.3596	6.60563	0.195214
2	14	3842	75.3416	6.80071	0.19301
2	15	3842	75.3298	6.99629	0.19334
2	16	3842	75.3208	7.19547	0.197174
2	17	3842	75.312	7.39655	0.19866
2	18	3842	75.3024	7.59531	0.196636
2	19	3842	75.2914	7.78966	0.19212
2	20	3842	75.2782	7.98515	0.193346
2	21	3842	75.2635	8.18302	0.195604
2	22	3842	75.2512	8.3781	0.192747
2	23	3842	75.2454	8.57438	0.194472
2	24	3842	75.2413	8.77306	0.196663
2	25	3842	75.2379	8.96877	0.193606
2	26	3842	75.2351	9.16538	0.194513
2	27	3842	75.2331	9.36701	0.199481
2	28	3842	75.2315	9.56554	0.196364
2	29	3842	75.2301	9.75883	0.190932
2	30	3842	75.2289	9.95394	0.192977
2	31	3842	75.2278	10.1526	0.19648
2	32	3842	75.2267	10.3484	0.193676
2	33	3842	75.2258	10.5459	0.195307
3	0	10368	72.5606	11.9382	1.32598
3	1	10368	72.5944	12.5698	0.628796
3	2	10368	72.9305	13.2031	0.631444
3	3	10368	73.018	13.8877	0.632703
3	4	10368	72.7877	14.5329	0.6317
3	5	10368	72.5964	15.1744	0.628497
3	6	10368	72.3982	15.8139	0.630843
3	7	10368	72.1848	16.44	0.621168
3	8	10368	71.9729	17.084	0.637652
3	9	10368	71.7862	17.7378	0.646637
3	10	10368	71.6379	18.3971	0.65209
3	11	10368	71.5305	19.0728	0.66684
3	12	10368	71.4477	19.7989	0.719003
3	13	10368	71.3728	20.4996	0.692439
3	14	10368	71.3017	21.2032	0.696734
3	15	10368	71.2267	21.9058	0.695953
3	16	10368	71.1444	22.5893	0.678291
3	17	10368	71.0656	23.2747	0.677708
3	18	10368	70.996	23.9752	0.693096
3	19	10368	70.9259	24.6807	0.697394
3	20	10368	70.8304	25.3685	0.681322
3	21	10368	70.7779	26.0549	0.677429
3	22	10368	70.7656	26.7176	0.657366
3	23	10368	70.7572	27.3859	0.662276
3	24	10368	70.7515	28.0543	0.662811
3	25	10368	70.748	28.7412	0.680057
3	26	10368	70.7454	29.4179	0.668764
3	27	10368	70.7431	30.1143	0.691541
3	28	10368	70.7408	30.8008	0.679958
3	29	10368	70.7388	31.4779	0.671714
3	30	10368	70.7369	32.155	0.672505
3	31	10368	70.735	32.8347	0.674677
3	32	10368	70.7333	33.4946	0.653611
3	33	10368	70.7316	34.1618	0.662028
3	34	10368	70.7298	34.8294	0.660052
3	35	10368	70.7281	35.4839	0.648681
3	36	10368	70.7263	36.1469	0.65566
3	37	10368	70.7251	36.8043	0.651277
3	38	10368	70.7241	37.4573	0.648481
3	39	10368	70.723	38.1143	0.652446
3	40	10368	70.722	38.7711	0.650797
3	41	10368	70.7209	39.429	0.651733
3	42	10368	70.7196	40.0998	0.663943
3	43	10368	70.7181	40.7637	0.65808
3	44	10368	70.7165	41.4553	0.687074
3	45	10368	70.7152	42.133	0.672595
